Date,FFR
08/06/1960,46344.3
09/06/1960,46351.65
10/06/1960,46358.09
13/06/1960,46364.07
14/06/1960,46369.59
15/06/1960,46375.11
16/06/1960,46381.55
17/06/1960,46387.99
20/06/1960,46394.43
21/06/1960,46400.88
22/06/1960,46407.32
23/06/1960,46413.77
24/06/1960,46420.21
27/06/1960,46425.74
28/06/1960,46428.5
29/06/1960,46429.42
30/06/1960,46435.87
01/07/1960,46441.86
05/07/1960,46448.31
06/07/1960,46454.76
07/07/1960,46461.21
08/07/1960,46467.67
11/07/1960,46473.66
12/07/1960,46477.35
13/07/1960,46479.65
14/07/1960,46486.11
15/07/1960,46492.57
18/07/1960,46499.02
19/07/1960,46505.48
20/07/1960,46511.94
21/07/1960,46518.4
22/07/1960,46524.86
25/07/1960,46531.32
26/07/1960,46536.86
27/07/1960,46539.63
28/07/1960,46545.64
29/07/1960,46551.64
01/08/1960,46558.1
02/08/1960,46564.11
03/08/1960,46570.11
04/08/1960,46576.58
05/08/1960,46583.05
08/08/1960,46589.52
09/08/1960,46594.14
10/08/1960,46597.38
11/08/1960,46603.85
12/08/1960,46609.4
15/08/1960,46614.95
16/08/1960,46620.5
17/08/1960,46626.05
18/08/1960,46631.6
19/08/1960,46637.15
22/08/1960,46641.77
23/08/1960,46645.48
24/08/1960,46649.64
25/08/1960,46655.19
26/08/1960,46660.75
29/08/1960,46665.84
30/08/1960,46670.47
31/08/1960,46676.03
01/09/1960,46681.58
02/09/1960,46687.14
06/09/1960,46692.7
07/09/1960,46697.79
08/09/1960,46703.35
09/09/1960,46708.91
12/09/1960,46714.47
13/09/1960,46718.18
14/09/1960,46722.82
15/09/1960,46728.38
16/09/1960,46733.01
19/09/1960,46734.87
20/09/1960,46736.26
21/09/1960,46738.11
22/09/1960,46743.21
23/09/1960,46747.39
26/09/1960,46752.95
27/09/1960,46758.52
28/09/1960,46764.09
29/09/1960,46769.65
30/09/1960,46775.22
03/10/1960,46780.32
04/10/1960,46784.97
05/10/1960,46790.07
06/10/1960,46795.64
07/10/1960,46801.21
10/10/1960,46806.78
11/10/1960,46812.36
12/10/1960,46817.93
13/10/1960,46823.5
14/10/1960,46828.61
17/10/1960,46831.4
18/10/1960,46832.33
19/10/1960,46832.79
20/10/1960,46835.58
21/10/1960,46837.9
24/10/1960,46843.02
25/10/1960,46848.59
26/10/1960,46854.17
27/10/1960,46859.75
28/10/1960,46864.86
31/10/1960,46869.98
01/11/1960,46875.56
02/11/1960,46881.14
03/11/1960,46886.72
04/11/1960,46892.3
07/11/1960,46897.88
09/11/1960,46903
10/11/1960,46908.58
11/11/1960,46914.17
14/11/1960,46919.75
15/11/1960,46924.41
16/11/1960,46928.6
17/11/1960,46934.18
18/11/1960,46938.37
21/11/1960,46943.03
22/11/1960,46946.76
23/11/1960,46950.48
25/11/1960,46954.67
28/11/1960,46957
29/11/1960,46957.47
30/11/1960,46957.93
01/12/1960,46960.73
02/12/1960,46963.52
05/12/1960,46967.25
06/12/1960,46970.51
07/12/1960,46974.24
08/12/1960,46977.5
09/12/1960,46981.7
12/12/1960,46985.89
13/12/1960,46988.22
14/12/1960,46989.16
15/12/1960,46992.88
16/12/1960,46996.61
19/12/1960,47000.34
20/12/1960,47004.54
21/12/1960,47009.67
22/12/1960,47013.87
23/12/1960,47017.13
27/12/1960,47020.86
28/12/1960,47024.6
29/12/1960,47030.19
30/12/1960,47035.79
03/01/1961,47038.59
04/01/1961,47040.46
05/01/1961,47044.19
06/01/1961,47047.46
09/01/1961,47051.66
10/01/1961,47053.99
11/01/1961,47054.93
12/01/1961,47058.2
13/01/1961,47062.86
16/01/1961,47067.07
17/01/1961,47069.4
18/01/1961,47071.27
19/01/1961,47074.54
20/01/1961,47075.94
23/01/1961,47076.41
24/01/1961,47076.87
25/01/1961,47077.12
26/01/1961,47078.52
27/01/1961,47079.92
30/01/1961,47082.72
31/01/1961,47086.92
01/02/1961,47092.06
02/02/1961,47096.73
03/02/1961,47100
06/02/1961,47103.74
07/02/1961,47109.35
08/02/1961,47114.96
09/02/1961,47120.57
10/02/1961,47125.24
13/02/1961,47130.85
14/02/1961,47136.46
15/02/1961,47142.07
16/02/1961,47147.22
17/02/1961,47151.9
20/02/1961,47156.57
21/02/1961,47161.25
23/02/1961,47166.4
24/02/1961,47171.55
27/02/1961,47176.23
28/02/1961,47179.97
01/03/1961,47183.71
02/03/1961,47187.46
03/03/1961,47192.14
06/03/1961,47197.76
07/03/1961,47202.91
08/03/1961,47208.53
09/03/1961,47213.68
10/03/1961,47217.9
13/03/1961,47220.71
14/03/1961,47223.05
15/03/1961,47226.33
16/03/1961,47230.08
17/03/1961,47233.36
20/03/1961,47237.1
21/03/1961,47240.38
22/03/1961,47243.67
23/03/1961,47246.48
24/03/1961,47250.23
27/03/1961,47253.98
28/03/1961,47256.32
29/03/1961,47257.26
30/03/1961,47261.95
03/04/1961,47265.7
04/04/1961,47268.51
05/04/1961,47269.45
06/04/1961,47272.73
07/04/1961,47276.48
10/04/1961,47281.17
11/04/1961,47284.93
12/04/1961,47289.62
13/04/1961,47294.78
14/04/1961,47298.53
17/04/1961,47301.82
18/04/1961,47302.75
19/04/1961,47303.69
20/04/1961,47306.51
21/04/1961,47309.32
24/04/1961,47310.26
25/04/1961,47311.2
26/04/1961,47313.08
27/04/1961,47314.96
28/04/1961,47315.9
01/05/1961,47316.83
02/05/1961,47317.77
03/05/1961,47318.24
04/05/1961,47319.65
05/05/1961,47321.53
08/05/1961,47325.75
09/05/1961,47330.92
10/05/1961,47336.08
11/05/1961,47340.78
12/05/1961,47344.07
15/05/1961,47348.76
16/05/1961,47353.93
17/05/1961,47359.57
18/05/1961,47365.21
19/05/1961,47369.44
22/05/1961,47373.66
23/05/1961,47378.83
24/05/1961,47384.01
25/05/1961,47389.18
26/05/1961,47393.41
31/05/1961,47395.29
01/06/1961,47399.05
02/06/1961,47404.69
05/06/1961,47409.87
06/06/1961,47413.63
07/06/1961,47416.92
08/06/1961,47420.21
09/06/1961,47422.57
12/06/1961,47424.45
13/06/1961,47424.92
14/06/1961,47425.39
15/06/1961,47429.15
16/06/1961,47433.39
19/06/1961,47437.62
20/06/1961,47441.86
21/06/1961,47447.03
22/06/1961,47451.74
23/06/1961,47454.57
26/06/1961,47455.51
27/06/1961,47455.98
28/06/1961,47456.92
29/06/1961,47461.63
30/06/1961,47462.57
03/07/1961,47464.92
05/07/1961,47466.34
06/07/1961,47470.1
07/07/1961,47473.4
10/07/1961,47475.76
11/07/1961,47476.7
12/07/1961,47477.64
13/07/1961,47479.99
14/07/1961,47481.88
17/07/1961,47483.76
18/07/1961,47485.65
19/07/1961,47489.42
20/07/1961,47492.24
21/07/1961,47494.13
24/07/1961,47495.54
25/07/1961,47496.48
26/07/1961,47496.95
27/07/1961,47499.31
28/07/1961,47502.14
31/07/1961,47506.85
01/08/1961,47510.15
02/08/1961,47512.98
03/08/1961,47517.69
04/08/1961,47520.99
07/08/1961,47525.23
08/08/1961,47530.42
09/08/1961,47536.08
10/08/1961,47541.27
11/08/1961,47546.45
14/08/1961,47551.64
15/08/1961,47556.83
16/08/1961,47562.02
17/08/1961,47567.21
18/08/1961,47570.51
21/08/1961,47573.35
22/08/1961,47575.71
23/08/1961,47577.12
24/08/1961,47580.43
25/08/1961,47582.79
28/08/1961,47584.67
29/08/1961,47588.45
30/08/1961,47592.23
31/08/1961,47595.53
01/09/1961,47598.37
05/09/1961,47599.31
06/09/1961,47600.73
07/09/1961,47604.03
08/09/1961,47608.28
11/09/1961,47613.48
12/09/1961,47618.2
13/09/1961,47623.4
14/09/1961,47627.18
15/09/1961,47630.01
18/09/1961,47632.85
19/09/1961,47636.63
20/09/1961,47642.3
21/09/1961,47647.03
22/09/1961,47650.33
25/09/1961,47654.12
26/09/1961,47657.43
27/09/1961,47661.68
28/09/1961,47666.88
29/09/1961,47669.72
02/10/1961,47672.56
03/10/1961,47673.98
04/10/1961,47677.76
05/10/1961,47682.02
06/10/1961,47686.27
09/10/1961,47691.48
10/10/1961,47695.74
11/10/1961,47701.41
12/10/1961,47706.62
13/10/1961,47712.3
16/10/1961,47717.98
17/10/1961,47722.24
18/10/1961,47725.08
19/10/1961,47728.87
20/10/1961,47733.13
23/10/1961,47737.86
24/10/1961,47742.13
25/10/1961,47747.81
26/10/1961,47752.55
27/10/1961,47756.34
30/10/1961,47759.65
31/10/1961,47763.44
01/11/1961,47768.66
02/11/1961,47772.92
03/11/1961,47778.13
06/11/1961,47783.35
08/11/1961,47789.04
09/11/1961,47794.73
10/11/1961,47799.47
13/11/1961,47804.68
14/11/1961,47810.37
15/11/1961,47816.07
16/11/1961,47821.76
17/11/1961,47826.98
20/11/1961,47831.72
21/11/1961,47836.94
22/11/1961,47842.64
24/11/1961,47847.86
27/11/1961,47852.6
28/11/1961,47855.93
29/11/1961,47856.88
30/11/1961,47860.2
01/12/1961,47864.47
04/12/1961,47869.22
05/12/1961,47873.5
06/12/1961,47878.25
07/12/1961,47881.57
08/12/1961,47885.37
11/12/1961,47889.17
12/12/1961,47891.07
13/12/1961,47892.02
14/12/1961,47895.82
15/12/1961,47900.57
18/12/1961,47904.85
19/12/1961,47908.65
20/12/1961,47913.88
21/12/1961,47919.59
22/12/1961,47924.81
26/12/1961,47930.52
27/12/1961,47936.23
28/12/1961,47941.93
29/12/1961,47946.69
02/01/1962,47951.92
03/01/1962,47956.68
04/01/1962,47961.91
05/01/1962,47966.67
08/01/1962,47970.48
09/01/1962,47972.86
10/01/1962,47973.81
11/01/1962,47979.04
12/01/1962,47984.28
15/01/1962,47989.99
16/01/1962,47994.75
17/01/1962,48000.47
18/01/1962,48004.75
19/01/1962,48008.56
22/01/1962,48010.94
23/01/1962,48011.9
24/01/1962,48012.37
25/01/1962,48016.18
26/01/1962,48020.95
29/01/1962,48025.71
30/01/1962,48028.57
31/01/1962,48031.43
01/02/1962,48035.72
02/02/1962,48038.58
05/02/1962,48042.39
06/02/1962,48047.63
07/02/1962,48052.87
08/02/1962,48058.12
09/02/1962,48063.36
12/02/1962,48068.61
13/02/1962,48071.95
14/02/1962,48077.19
15/02/1962,48082.44
16/02/1962,48087.21
19/02/1962,48091.98
20/02/1962,48095.32
21/02/1962,48099.14
23/02/1962,48103.91
26/02/1962,48108.68
27/02/1962,48113.45
28/02/1962,48118.7
01/03/1962,48123.48
02/03/1962,48128.73
05/03/1962,48133.98
06/03/1962,48139.23
07/03/1962,48144.96
08/03/1962,48150.22
09/03/1962,48155.95
12/03/1962,48161.68
13/03/1962,48166.94
14/03/1962,48172.19
15/03/1962,48177.45
16/03/1962,48182.71
19/03/1962,48188.44
20/03/1962,48193.7
21/03/1962,48199.44
22/03/1962,48205.18
23/03/1962,48210.92
26/03/1962,48216.66
27/03/1962,48221.92
28/03/1962,48227.66
29/03/1962,48233.4
30/03/1962,48238.66
02/04/1962,48243.93
03/04/1962,48249.19
04/04/1962,48253.5
05/04/1962,48258.77
06/04/1962,48264.03
09/04/1962,48269.3
10/04/1962,48274.57
11/04/1962,48280.31
12/04/1962,48286.06
13/04/1962,48291.81
16/04/1962,48297.08
17/04/1962,48302.35
18/04/1962,48308.1
19/04/1962,48313.85
23/04/1962,48319.6
24/04/1962,48324.88
25/04/1962,48330.63
26/04/1962,48336.38
27/04/1962,48341.18
30/04/1962,48345.97
01/05/1962,48350.77
02/05/1962,48356.05
03/05/1962,48361.32
04/05/1962,48366.6
07/05/1962,48371.88
08/05/1962,48377.16
09/05/1962,48381.96
10/05/1962,48387.24
11/05/1962,48391.56
14/05/1962,48395.88
15/05/1962,48400.68
16/05/1962,48406.44
17/05/1962,48411.24
18/05/1962,48415.57
21/05/1962,48420.37
22/05/1962,48425.65
23/05/1962,48430.46
24/05/1962,48435.26
25/05/1962,48439.59
28/05/1962,48441.99
29/05/1962,48443.43
31/05/1962,48448.72
01/06/1962,48454
04/06/1962,48458.81
05/06/1962,48462.66
06/06/1962,48466.02
07/06/1962,48470.35
08/06/1962,48474.68
11/06/1962,48479.97
12/06/1962,48485.26
13/06/1962,48490.55
14/06/1962,48495.84
15/06/1962,48501.13
18/06/1962,48506.91
19/06/1962,48512.68
20/06/1962,48518.46
21/06/1962,48524.23
22/06/1962,48529.53
25/06/1962,48535.31
26/06/1962,48541.08
27/06/1962,48546.86
28/06/1962,48552.64
29/06/1962,48557.94
02/07/1962,48563.72
03/07/1962,48569.02
05/07/1962,48574.32
06/07/1962,48579.62
09/07/1962,48584.92
10/07/1962,48590.22
11/07/1962,48595.05
12/07/1962,48600.35
13/07/1962,48605.65
16/07/1962,48611.44
17/07/1962,48617.23
18/07/1962,48623.01
19/07/1962,48628.8
20/07/1962,48634.11
23/07/1962,48639.42
24/07/1962,48644.24
25/07/1962,48646.17
26/07/1962,48651
27/07/1962,48656.31
30/07/1962,48661.62
31/07/1962,48666.93
01/08/1962,48672.72
02/08/1962,48678.51
03/08/1962,48683.83
06/08/1962,48689.62
07/08/1962,48695.42
08/08/1962,48701.22
09/08/1962,48707.01
10/08/1962,48712.81
13/08/1962,48718.61
14/08/1962,48724.41
15/08/1962,48730.21
16/08/1962,48736.01
17/08/1962,48741.33
20/08/1962,48747.13
21/08/1962,48752.94
22/08/1962,48758.74
23/08/1962,48764.55
24/08/1962,48770.35
27/08/1962,48776.16
28/08/1962,48781.48
29/08/1962,48786.8
30/08/1962,48792.13
31/08/1962,48797.94
04/09/1962,48803.74
05/09/1962,48809.55
06/09/1962,48815.37
07/09/1962,48821.18
10/09/1962,48826.99
11/09/1962,48832.8
12/09/1962,48838.61
13/09/1962,48844.43
14/09/1962,48850.24
17/09/1962,48855.57
18/09/1962,48860.91
19/09/1962,48866.24
20/09/1962,48871.57
21/09/1962,48876.9
24/09/1962,48882.24
25/09/1962,48887.57
26/09/1962,48893.39
27/09/1962,48899.21
28/09/1962,48904.55
01/10/1962,48910.37
02/10/1962,48916.19
03/10/1962,48922.02
04/10/1962,48927.84
05/10/1962,48933.18
08/10/1962,48938.52
09/10/1962,48944.35
10/10/1962,48949.69
11/10/1962,48955.51
12/10/1962,48961.34
15/10/1962,48967.17
16/10/1962,48973
17/10/1962,48978.83
18/10/1962,48984.66
19/10/1962,48990.26
22/10/1962,48995.86
23/10/1962,49001.46
24/10/1962,49007.06
25/10/1962,49012.41
26/10/1962,49017.76
29/10/1962,49023.1
30/10/1962,49028.94
31/10/1962,49034.78
01/11/1962,49040.61
02/11/1962,49046.22
05/11/1962,49052.06
07/11/1962,49057.9
08/11/1962,49063.74
09/11/1962,49069.58
12/11/1962,49075.42
13/11/1962,49081.26
14/11/1962,49087.11
15/11/1962,49092.95
16/11/1962,49098.79
19/11/1962,49104.64
20/11/1962,49110.25
21/11/1962,49115.86
23/11/1962,49121.48
26/11/1962,49127.32
27/11/1962,49133.17
28/11/1962,49138.53
29/11/1962,49143.9
30/11/1962,49149.51
03/12/1962,49155.13
04/12/1962,49160.49
05/12/1962,49165.37
06/12/1962,49170.99
07/12/1962,49176.61
10/12/1962,49182.23
11/12/1962,49187.85
12/12/1962,49193.47
13/12/1962,49199.1
14/12/1962,49204.95
17/12/1962,49210.81
18/12/1962,49216.67
19/12/1962,49222.53
20/12/1962,49228.39
21/12/1962,49234.25
24/12/1962,49240.11
26/12/1962,49245.97
27/12/1962,49251.83
28/12/1962,49257.7
31/12/1962,49263.56
02/01/1963,49268.45
03/01/1963,49274.08
04/01/1963,49279.94
07/01/1963,49285.81
08/01/1963,49290.7
09/01/1963,49294.61
10/01/1963,49300.48
11/01/1963,49306.35
14/01/1963,49312.22
15/01/1963,49318.09
16/01/1963,49323.96
17/01/1963,49329.83
18/01/1963,49335.47
21/01/1963,49341.34
22/01/1963,49347.22
23/01/1963,49353.09
24/01/1963,49358.97
25/01/1963,49364.84
28/01/1963,49370.49
29/01/1963,49376.36
30/01/1963,49382.24
31/01/1963,49388.12
01/02/1963,49394
04/02/1963,49399.88
05/02/1963,49405.76
06/02/1963,49411.64
07/02/1963,49417.53
08/02/1963,49423.41
11/02/1963,49429.29
12/02/1963,49435.18
13/02/1963,49441.06
14/02/1963,49446.95
15/02/1963,49452.83
18/02/1963,49458.72
19/02/1963,49464.61
20/02/1963,49470.5
21/02/1963,49476.39
25/02/1963,49482.28
26/02/1963,49488.17
27/02/1963,49494.06
28/02/1963,49499.95
01/03/1963,49505.84
04/03/1963,49511.74
05/03/1963,49517.63
06/03/1963,49523.53
07/03/1963,49529.42
08/03/1963,49535.32
11/03/1963,49541.22
12/03/1963,49547.11
13/03/1963,49553.01
14/03/1963,49558.91
15/03/1963,49564.81
18/03/1963,49570.71
19/03/1963,49576.38
20/03/1963,49581.79
21/03/1963,49587.45
22/03/1963,49593.36
25/03/1963,49599.26
26/03/1963,49605.17
27/03/1963,49611.07
28/03/1963,49616.98
29/03/1963,49622.88
01/04/1963,49628.79
02/04/1963,49634.21
03/04/1963,49637.16
04/04/1963,49642.83
05/04/1963,49648.74
08/04/1963,49654.66
09/04/1963,49660.57
10/04/1963,49666.48
11/04/1963,49672.39
15/04/1963,49678.3
16/04/1963,49684.22
17/04/1963,49688.65
18/04/1963,49694.57
19/04/1963,49700.49
22/04/1963,49706.4
23/04/1963,49712.32
24/04/1963,49718.24
25/04/1963,49724.16
26/04/1963,49729.84
29/04/1963,49735.76
30/04/1963,49741.68
01/05/1963,49747.6
02/05/1963,49753.53
03/05/1963,49759.45
06/05/1963,49765.37
07/05/1963,49771.3
08/05/1963,49777.22
09/05/1963,49783.15
10/05/1963,49789.07
13/05/1963,49795
14/05/1963,49800.93
15/05/1963,49806.86
16/05/1963,49812.79
17/05/1963,49818.72
20/05/1963,49824.65
21/05/1963,49830.58
22/05/1963,49836.51
23/05/1963,49842.44
24/05/1963,49848.38
27/05/1963,49854.31
28/05/1963,49860.25
29/05/1963,49866.18
31/05/1963,49872.12
03/06/1963,49878.06
04/06/1963,49884
05/06/1963,49889.93
06/06/1963,49895.87
07/06/1963,49901.81
10/06/1963,49907.75
11/06/1963,49913.69
12/06/1963,49919.64
13/06/1963,49925.58
14/06/1963,49931.52
17/06/1963,49937.47
18/06/1963,49943.41
19/06/1963,49949.36
20/06/1963,49955.3
21/06/1963,49961.25
24/06/1963,49967.2
25/06/1963,49972.65
26/06/1963,49978.6
27/06/1963,49984.55
28/06/1963,49990.5
01/07/1963,49996.45
02/07/1963,50002.4
03/07/1963,50008.36
05/07/1963,50014.31
08/07/1963,50020.26
09/07/1963,50025.98
10/07/1963,50031.94
11/07/1963,50037.89
12/07/1963,50043.85
15/07/1963,50049.81
16/07/1963,50055.77
17/07/1963,50062.22
18/07/1963,50068.68
19/07/1963,50075.14
22/07/1963,50080.6
23/07/1963,50084.57
24/07/1963,50086.07
25/07/1963,50092.52
26/07/1963,50099.24
29/07/1963,50106.2
30/07/1963,50113.16
31/07/1963,50120.12
01/08/1963,50127.08
02/08/1963,50134.04
05/08/1963,50141.01
06/08/1963,50147.97
07/08/1963,50154.94
08/08/1963,50161.9
09/08/1963,50168.87
12/08/1963,50175.84
13/08/1963,50182.57
14/08/1963,50189.3
15/08/1963,50196.27
16/08/1963,50203.24
19/08/1963,50210.21
20/08/1963,50217.19
21/08/1963,50224.16
22/08/1963,50231.14
23/08/1963,50238.11
26/08/1963,50245.09
27/08/1963,50252.07
28/08/1963,50258.81
29/08/1963,50265.79
30/08/1963,50272.77
03/09/1963,50279.75
04/09/1963,50286.74
05/09/1963,50293.72
06/09/1963,50300.71
09/09/1963,50307.69
10/09/1963,50314.68
11/09/1963,50321.67
12/09/1963,50328.66
13/09/1963,50335.65
16/09/1963,50342.64
17/09/1963,50349.63
18/09/1963,50355.62
19/09/1963,50362.62
20/09/1963,50369.61
23/09/1963,50376.61
24/09/1963,50383.37
25/09/1963,50390.36
26/09/1963,50397.36
27/09/1963,50404.36
30/09/1963,50411.36
01/10/1963,50418.36
02/10/1963,50425.37
03/10/1963,50432.37
04/10/1963,50439.37
07/10/1963,50446.38
08/10/1963,50453.15
09/10/1963,50460.15
10/10/1963,50467.16
11/10/1963,50474.17
14/10/1963,50481.18
15/10/1963,50488.19
16/10/1963,50495.2
17/10/1963,50502.22
18/10/1963,50509.23
21/10/1963,50516.25
22/10/1963,50523.26
23/10/1963,50530.28
24/10/1963,50537.3
25/10/1963,50544.32
28/10/1963,50551.34
29/10/1963,50558.36
30/10/1963,50565.38
31/10/1963,50572.4
01/11/1963,50579.43
04/11/1963,50586.45
06/11/1963,50593.48
07/11/1963,50600.51
08/11/1963,50607.53
11/11/1963,50614.56
12/11/1963,50621.59
13/11/1963,50627.62
14/11/1963,50634.65
15/11/1963,50641.68
18/11/1963,50648.72
19/11/1963,50655.75
20/11/1963,50662.79
21/11/1963,50669.82
22/11/1963,50676.86
26/11/1963,50683.9
27/11/1963,50690.94
29/11/1963,50697.98
02/12/1963,50705.02
03/12/1963,50712.06
04/12/1963,50716.59
05/12/1963,50723.13
06/12/1963,50729.93
09/12/1963,50735.97
10/12/1963,50740.5
11/12/1963,50747.55
12/12/1963,50754.6
13/12/1963,50761.65
16/12/1963,50768.7
17/12/1963,50775.75
18/12/1963,50782.8
19/12/1963,50789.86
20/12/1963,50796.91
23/12/1963,50803.96
24/12/1963,50811.02
26/12/1963,50818.08
27/12/1963,50825.14
30/12/1963,50832.19
31/12/1963,50838.75
02/01/1964,50845.81
03/01/1964,50852.87
06/01/1964,50859.94
07/01/1964,50867
08/01/1964,50874.06
09/01/1964,50881.13
10/01/1964,50888.2
13/01/1964,50895.27
14/01/1964,50902.33
15/01/1964,50909.4
16/01/1964,50916.47
17/01/1964,50923.55
20/01/1964,50930.62
21/01/1964,50937.19
22/01/1964,50944.26
23/01/1964,50951.34
24/01/1964,50958.41
27/01/1964,50965.49
28/01/1964,50972.57
29/01/1964,50979.65
30/01/1964,50986.73
31/01/1964,50993.81
03/02/1964,51000.89
04/02/1964,51007.98
05/02/1964,51015.06
06/02/1964,51022.15
07/02/1964,51029.23
10/02/1964,51036.32
11/02/1964,51043.41
12/02/1964,51050.5
13/02/1964,51057.59
14/02/1964,51064.68
17/02/1964,51071.77
18/02/1964,51078.87
19/02/1964,51084.95
20/02/1964,51092.04
24/02/1964,51099.14
25/02/1964,51106.24
26/02/1964,51113.33
27/02/1964,51120.43
28/02/1964,51127.53
02/03/1964,51134.63
03/03/1964,51141.74
04/03/1964,51145.8
05/03/1964,51152.9
06/03/1964,51160
09/03/1964,51167.11
10/03/1964,51174.22
11/03/1964,51181.32
12/03/1964,51188.43
13/03/1964,51195.54
16/03/1964,51202.65
17/03/1964,51209.76
18/03/1964,51215.86
19/03/1964,51222.97
20/03/1964,51230.09
23/03/1964,51237.2
24/03/1964,51244.07
25/03/1964,51250.95
26/03/1964,51258.07
30/03/1964,51265.18
31/03/1964,51272.31
01/04/1964,51279.43
02/04/1964,51286.55
03/04/1964,51293.67
06/04/1964,51300.8
07/04/1964,51307.68
08/04/1964,51314.29
09/04/1964,51321.42
10/04/1964,51328.55
13/04/1964,51335.68
14/04/1964,51342.81
15/04/1964,51349.94
16/04/1964,51357.07
17/04/1964,51364.2
20/04/1964,51371.34
21/04/1964,51378.23
22/04/1964,51385.12
23/04/1964,51392.26
24/04/1964,51399.39
27/04/1964,51406.53
28/04/1964,51413.43
29/04/1964,51420.06
30/04/1964,51427.2
01/05/1964,51434.34
04/05/1964,51441.49
05/05/1964,51448.63
06/05/1964,51455.78
07/05/1964,51462.92
08/05/1964,51470.07
11/05/1964,51477.22
12/05/1964,51484.37
13/05/1964,51491.52
14/05/1964,51498.67
15/05/1964,51505.82
18/05/1964,51512.98
19/05/1964,51520.13
20/05/1964,51527.29
21/05/1964,51534.44
22/05/1964,51541.6
25/05/1964,51548.76
26/05/1964,51555.92
27/05/1964,51562.83
28/05/1964,51570
01/06/1964,51577.16
02/06/1964,51584.32
03/06/1964,51591.49
04/06/1964,51598.65
05/06/1964,51605.82
08/06/1964,51612.99
09/06/1964,51620.15
10/06/1964,51627.32
11/06/1964,51634.49
12/06/1964,51641.67
15/06/1964,51648.84
16/06/1964,51656.01
17/06/1964,51663.19
18/06/1964,51670.36
19/06/1964,51677.54
22/06/1964,51684.72
23/06/1964,51691.89
24/06/1964,51699.07
25/06/1964,51706.25
26/06/1964,51713.44
29/06/1964,51720.62
30/06/1964,51727.8
01/07/1964,51734.99
02/07/1964,51742.17
06/07/1964,51749.36
07/07/1964,51756.54
08/07/1964,51763.73
09/07/1964,51770.92
10/07/1964,51778.11
13/07/1964,51785.3
14/07/1964,51792.5
15/07/1964,51799.69
16/07/1964,51806.88
17/07/1964,51814.08
20/07/1964,51821.28
21/07/1964,51827.45
22/07/1964,51830.53
23/07/1964,51837.73
24/07/1964,51844.93
27/07/1964,51852.13
28/07/1964,51859.33
29/07/1964,51866.53
30/07/1964,51873.74
31/07/1964,51880.94
03/08/1964,51888.15
04/08/1964,51895.35
05/08/1964,51902.56
06/08/1964,51909.77
07/08/1964,51916.98
10/08/1964,51924.19
11/08/1964,51931.4
12/08/1964,51938.62
13/08/1964,51945.83
14/08/1964,51953.04
17/08/1964,51960.26
18/08/1964,51967.48
19/08/1964,51974.69
20/08/1964,51981.91
21/08/1964,51989.13
24/08/1964,51996.35
25/08/1964,52003.58
26/08/1964,52010.8
27/08/1964,52018.02
28/08/1964,52025.25
31/08/1964,52032.47
01/09/1964,52039.7
02/09/1964,52046.93
03/09/1964,52054.16
04/09/1964,52061.38
08/09/1964,52068.62
09/09/1964,52074.81
10/09/1964,52082.05
11/09/1964,52089.28
14/09/1964,52096.52
15/09/1964,52103.75
16/09/1964,52110.47
17/09/1964,52117.71
18/09/1964,52124.95
21/09/1964,52132.19
22/09/1964,52139.43
23/09/1964,52146.67
24/09/1964,52153.91
25/09/1964,52161.15
28/09/1964,52168.4
29/09/1964,52175.64
30/09/1964,52181.34
01/10/1964,52188.59
02/10/1964,52195.83
05/10/1964,52203.08
06/10/1964,52210.33
07/10/1964,52215.51
08/10/1964,52222.77
09/10/1964,52230.02
12/10/1964,52237.27
13/10/1964,52243.49
